opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Anustoop,Biswas",Rajahmundry IND,0.5,"French Defense: Tarrasch Variation, Closed Variation, Main Line",1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. Nf3 Bd6 11. O-O Qc7 12. h3 O-O 13. Be3 Bd7 14. Rc1 h6 15. Nh4 Qa5 16. Bb1 Rac8 17. Ng6 Rfe8 18. f4 Qb6 19. Nc3 Qxb2 20. Na4 Qb4 21. Nc5 Bxc5 22. Rxc5 b6 23. Rc1 Na5 24. Ne5 Nc4 25. Qd3 Nxe3 26. Qxe3 Bb5 27. Rfd1 Qd6 28. Bg6 Rxc1 29. Bf7+ Kf8 30. Rxc1 Rd8 31. Bg6 Be8 32. Bxe8 Rxe8 33. Rc6 Qb4 34. Rc7 Ne4 35. Kh2 Kg8 36. Qf3 Qf8 37. Rxa7 Nd6 38. Rd7 Rd8 39. Ng6 Qe8 40. Rxd8 Qxd8 41. Ne5 Nf5 42. Qc3 Qh4 43. g3 Qd8 44. g4 Nd6 45. Qc6 Kh7 46. Kg2 b5 47. h4 Nc4 48. Qxe6 Qa5 49. Qf5+ Kg8 50. Qe6+ Kh7 51. Qg6+ Kg8 52. Qf7+ Kh7 53. g5 Qd2+ 54. Kg3 Qe1+ 55. Kh3 Qh1+ 56. Kg3 Qg1+ 57. Kh3 Qf1+ 58. Kg3 Qg1+,e4,e6,d4,d5,Nd2,Nf6,e5,Nfd7,Bd3,c5,c3,Nc6,Ne2,cxd4,cxd4,f6,exf6,Nxf6,Nf3,Bd6
"Sadhwani,Raunak",Rajahmundry IND,1.0,"French Defense: Tarrasch Variation, Closed Variation, Main Line",1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4 f6 9. exf6 Nxf6 10. O-O Bd6 11. Nf3 Qc7 12. Nc3 a6 13. Bd2 O-O 14. Rc1 Bd7 15. Re1 Rae8 16. Na4 Qb8 17. Nb6 h6 18. h3 Qa7 19. Nxd7 Nxd7 20. Be3 Qb6 21. Qe2 Bf4 22. Bg6 Re7 23. b3 Bxe3 24. Qxe3 Rf6 25. Bb1 Ref7 26. Rcd1 Nf8 27. Re2 Rxf3 28. gxf3 Qc7 29. Kg2 Rf4 30. Red2 Qf7 31. Kg3 g5 32. Bd3 Qf6 33. Bf1 Ng6 34. Bg2 Rh4 35. Kh2 Nf4 36. Rg1 Qf5 37. Rh1 Rxh3+ 38. Kg1 Qb1+ 39. Bf1 Qxf1+ 40. Kxf1 Rxh1#,e4,e6,d4,d5,Nd2,Nf6,e5,Nfd7,Bd3,c5,c3,Nc6,Ne2,cxd4,cxd4,f6,exf6,Nxf6,O-O,Bd6
"Muthaiah,AL",Rajahmundry IND,1.0,"English Opening: Agincourt Defense, Neo-Catalan Declined",1. Nf3 Nf6 2. g3 d5 3. Bg2 e6 4. O-O Be7 5. c4 O-O 6. cxd5 exd5 7. d4 c6 8. Nc3 Bf5 9. Ne5 Nbd7 10. Nxd7 Qxd7 11. Bg5 Rfe8 12. Bxf6 Bxf6 13. e3 Re7 14. b4 a6 15. a4 Bg4 16. Qd3 h5 17. b5 h4 18. Rfc1 Bf5 19. Qd2 hxg3 20. hxg3 Bg5 21. bxc6 bxc6 22. a5 Rae8 23. Re1 Re6 24. Na4 Be7 25. Nb6 Qd8 26. Rec1 Rh6 27. Qe2 Bb4 28. Qxa6 Qg5 29. Qe2 Bg4 30. f3 Rxe3 31. Qf2 Bxf3 32. a6 Bxg2 33. Kxg2 Bd6 34. a7 Bxg3 35. Qxe3 Rh2+ 36. Kf3 Qh5+ 37. Kxg3 Qh3+ 38. Kf4 g5+ 39. Ke5 Qe6#,Nf3,Nf6,g3,d5,Bg2,e6,O-O,Be7,c4,O-O,cxd5,exd5,d4,c6,Nc3,Bf5,Ne5,Nbd7,Nxd7,Qxd7
"Kumar,G",Rajahmundry IND,0.0,"French Defense: Steinitz Variation, Boleslavsky Variation",1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. Be3 Be7 8. Qd2 O-O 9. dxc5 Bxc5 10. O-O-O Qa5 11. a3 a6 12. Bxc5 Qxc5 13. Bd3 Re8 14. Ne2 b5 15. Ned4 Rb8 16. c3 Nxd4 17. Nxd4 Qc7 18. Qc2 h6 19. Kb1 Nc5 20. g4 Nxd3 21. Rxd3 Rf8 22. Rh3 f6 23. g5 fxg5 24. fxg5 Qxe5 25. gxh6 Rb7 26. Rg1 Qe4 27. Qxe4 dxe4 28. Rhg3 g5 29. h4 g4 30. Rxg4+ Kh7 31. Rg7+ Kxh6 32. R7g6+ Kh7 33. Nxe6 Rf1+ 34. Rxf1 Kxg6 35. Nd4 Re7 36. Kc2 Kh5 37. Kd2 e3+ 38. Kd3 Kg4 39. Ke2 a5 40. Rf3 b4 41. Rxe3 Rb7 42. axb4 axb4 43. Re4+ Kh5 44. c4 Bg4+ 45. Kd3 Kxh4 46. c5 Kg5 47. c6 Rb8 48. Kc4 Bh3 49. Kc5 Kf6 50. c7 Ra8 51. Kxb4 Bc8 52. Re8 Kf7 53. Rd8 Ke7 54. Nf5+,e4,e6,d4,d5,Nc3,Nf6,e5,Nfd7,f4,c5,Nf3,Nc6,Be3,Be7,Qd2,O-O,dxc5,Bxc5,O-O-O,Qa5
"Rajdeep,Sarkar",Rajahmundry IND,0.0,Indian Defense: Anti-Nimzo-Indian,1. d4 Nf6 2. Nf3 e6 3. c4 d5 4. Qc2 dxc4 5. Qxc4 a6 6. a4 Bd7 7. g3 Bc6 8. Bg2 Be7 9. O-O O-O 10. Bf4 a5 11. Nc3 Na6 12. Rac1 Bd6 13. Bg5 h6 14. Bxf6 Qxf6 15. e4 Qd8 16. Rfd1 Nb4 17. e5 Be7 18. Nd2 Bxg2 19. Kxg2 c6 20. Nde4 Qb8 21. f4 Nd5 22. Qe2 Rd8 23. Rd2 Qa7 24. Rf1 Qa6 25. Qf3 Bb4 26. Rd3 Qc4 27. Nd2 Qa6 28. Nde4 Rac8 29. Rfd1 Rc7 30. Ne2 b5 31. b3 bxa4 32. bxa4 Qc4 33. Rc1 Qa2 34. Nc5 Bxc5 35. Rxc5 Rb8 36. Ra3 Qb1 37. Qd3 Qb2 38. Kh3 Nb4 39. Qf3 Nc2 40. Rac3 Na1 41. Rxc6 Rxc6 42. Rxc6 Nb3 43. Qd3 Qa1 44. Nc3 g6 45. d5 Nc1 46. Qd1 exd5 47. Qxd5 Kg7 48. Rc7 Rf8 49. e6 Nb3 50. Qe5+ Kh7 51. Ne4 Nd4 52. Nd2 Qd1 53. Rxf7+ Rxf7 54. exf7 Nf5 55. f8=Q Qh5+ 56. Kg2,d4,Nf6,Nf3,e6,c4,d5,Qc2,dxc4,Qxc4,a6,a4,Bd7,g3,Bc6,Bg2,Be7,O-O,O-O,Bf4,a5
"Bernadskiy,V",Mumbai IND,0.5,"Queen's Indian Defense, with e3",1. d4 Nf6 2. Nf3 e6 3. e3 c5 4. Bd3 b6 5. O-O Be7 6. c4 Bb7 7. Nc3 cxd4 8. exd4 d5 9. b3 O-O 10. Bb2 Nc6 11. Rc1 Rc8 12. Re1 Kh8 13. Bf1 Na5 14. Ne5 dxc4 15. bxc4 Nd7 16. Nxd7 Qxd7 17. Ne4 Ba6 18. d5 Nxc4 19. Bxc4 Bxc4 20. d6 Bd8 21. Qd4 e5 22. Qxe5 f5 23. Qf4 Bg8 24. Rxc8 Qxc8 25. Ng3 Bf6 26. Bxf6 Rxf6 27. Nh5 Qc3 28. Rd1 Rf7 29. h3 Rd7 30. Qxf5 Qc6 31. Qf8 Qc2 32. Re1 Qd2 33. Qe8 Rxd6 34. a4 Rd8 35. Qe5 Qd4 36. Qg3 Bf7 37. Nf4 Qxa4 38. Re7 Qa1+ 39. Kh2 Qf6 40. Rxa7 h6 41. Rb7 Re8 42. Nd3 Bc4 43. Nf4 Bf7 44. Nd3 Bc4 45. Nf4 Bf7,d4,Nf6,Nf3,e6,e3,c5,Bd3,b6,O-O,Be7,c4,Bb7,Nc3,cxd4,exd4,d5,b3,O-O,Bb2,Nc6
"Sandipan,C",Mumbai IND,0.0,"English Opening: Agincourt Defense, Neo-Catalan Declined",1. Nf3 Nf6 2. g3 d5 3. Bg2 e6 4. O-O Be7 5. b3 O-O 6. c4 c5 7. cxd5 Nxd5 8. Bb2 b6 9. Nc3 Bb7 10. Nxd5 Bxd5 11. Qc2 Nd7 12. e4 Bb7 13. d4 cxd4 14. Nxd4 Rc8 15. Qe2 Qc7 16. Rfd1 Nf6 17. e5 Nd5 18. Nb5 Qb8 19. Qg4 Ne3 20. fxe3 Rc2 21. Be4 Rxb2 22. Rd7 Qxe5 23. Bxb7 Bf6 24. Nxa7 Qxe3+ 25. Kh1 Qf2 26. Qh3 Rxa2 27. Rf1 Qe3 28. Bg2 Qxb3 29. Nc6 Ra1 30. Rxa1 Bxa1 31. Be4 g6 32. Qh6 Bf6 33. Qf4 Qc4 34. h4 Bg7 35. Rc7 Qe2 36. Bg2 b5 37. Kh2 Qd3 38. Rb7 Qc4 39. Qg5 h6 40. Qe7 Qd3 41. Rd7 Qc3 42. Rb7 Qd3 43. Qb4 Qc4 44. Qb1 Qe2 45. Rxb5 Bf6 46. Ra5 Kg7 47. Ra2 Qg4 48. Rf2 Bxh4 49. Qb2+ f6 50. Qb7+ Kg8 51. gxh4 Qxh4+ 52. Kg1 Qg5 53. Ne7+ Kh8 54. Qe4 Kg7 55. Qxe6 Qc1+ 56. Kh2 Qc5 57. Rxf6 Qc7+ 58. Kh1 Qc1+ 59. Bf1 Qd2 60. Nf5+,Nf3,Nf6,g3,d5,Bg2,e6,O-O,Be7,b3,O-O,c4,c5,cxd5,Nxd5,Bb2,b6,Nc3,Bb7,Nxd5,Bxd5
"Shyam,N",New Delhi IND,0.0,"French Defense: Winawer Variation, Poisoned Pawn Variation, Main Line",1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 cxd4 8. Qxg7 Rg8 9. Qxh7 Qc7 10. Ne2 dxc3 11. h4 Nbc6 12. f4 d4 13. h5 Bd7 14. h6 O-O-O 15. Qd3 Kb8 16. h7 Rh8 17. Rb1 Bc8 18. Ng3 f6 19. exf6 Nf5 20. Ne4 e5 21. Qf3 Ka8 22. Bd3 Rxh7 23. Rxh7 Qxh7 24. g3 Qf7 25. Rb5 Qe6 26. g4 Nh4 27. Qg3 Qxg4 28. Qxg4 Bxg4 29. Kf2 a6 30. Rc5 Bf5 31. fxe5 Ng6 32. e6 Bxe6 33. Ng5 Nf8 34. Nxe6 Nxe6 35. Rf5 Kb8 36. f7 Kc7 37. Bh6 Nf8 38. Bg5 Ra8 39. Kf3 a5 40. Ke4 a4 41. Bb5 Kd6 42. Bxc6 bxc6 43. Kxd4 Kd7 44. Kxc3 Rb8 45. Re5 Ng6 46. Rf5 Nf8 47. Bh6 Ke7 48. Rf4 Ne6 49. f8=Q+ Nxf8 50. Bxf8+ Rxf8 51. Rxf8 Kxf8 52. Kb4 Ke7 53. Kxa4 Kd6 54. Kb4,e4,e6,d4,d5,Nc3,Bb4,e5,c5,a3,Bxc3+,bxc3,Ne7,Qg4,cxd4,Qxg7,Rg8,Qxh7,Qc7,Ne2,dxc3
"Venkatesh,M",New Delhi IND,1.0,French Defense: King's Indian Attack,1. e4 e6 2. d3 c5 3. Nf3 b5 4. Nbd2 a6 5. g3 Bb7 6. Qe2 d6 7. Bg2 Be7 8. O-O Nf6 9. h3 O-O 10. Ne1 Nc6 11. f4 Nd7 12. g4 a5 13. g5 Nd4 14. Qf2 f6 15. c3 Nc6 16. g6 hxg6 17. f5 Nb6 18. fxe6 Bc8 19. d4 cxd4 20. cxd4 d5 21. Nd3 Bxe6 22. Nf4 Bf7 23. exd5 Nxd5 24. Bxd5 Bxd5 25. Nxg6 Re8 26. Qh4 Qd6 27. Re1 f5 28. Nxe7+ Nxe7 29. Nf1 Ng6 30. Qf2 Rxe1 31. Qxe1 Bb7 32. Bg5 Qd5 33. Qg3 Qxd4+ 34. Be3 Qxb2 35. Qxg6 Ra6 36. Qg3 f4 37. Bxf4 Qd4+ 38. Be3 Qxa1,e4,e6,d3,c5,Nf3,b5,Nbd2,a6,g3,Bb7,Qe2,d6,Bg2,Be7,O-O,Nf6,h3,O-O,Ne1,Nc6
"Czebe,A",New Delhi IND,0.0,French Defense: King's Indian Attack,1. e4 e6 2. d3 c5 3. Nf3 Nc6 4. g3 d6 5. Bg2 Nf6 6. O-O Be7 7. Re1 O-O 8. c3 Bd7 9. d4 cxd4 10. cxd4 d5 11. e5 Ne4 12. Nbd2 Nxd2 13. Bxd2 Qb6 14. Bc3 Bb4 15. Bf1 Rfc8 16. Bd3 h6 17. g4 Be8 18. Qd2 Bxc3 19. bxc3 Qd8 20. h4 Rc7 21. Kg2 Rac8 22. Rac1 Na5 23. h5 Nc4 24. Qf4 Nb2 25. Bb1 Rxc3 26. Rxc3 Rxc3 27. g5 Rxf3 28. Kxf3 Qxg5 29. Qxg5 hxg5 30. Kg4 Nc4 31. Kxg5 Kf8 32. f4 Na5 33. f5 exf5 34. Bxf5 Nc6 35. Rd1 Ke7 36. Bc8 Nd8 37. Rc1 Bc6 38. Kf5 a5 39. Rg1 Kf8 40. h6 gxh6 41. Kf6 Bb5 42. Rh1 Nc6 43. Bxb7 Ne7 44. e6 fxe6 45. Kxe6 Bc4 46. Rh2 Ke8 47. Rxh6 Kd8 48. a3 Kc7 49. Kxe7 Kxb7 50. Rd6,e4,e6,d3,c5,Nf3,Nc6,g3,d6,Bg2,Nf6,O-O,Be7,Re1,O-O,c3,Bd7,d4,cxd4,cxd4,d5
"Neelash,Saha",Chennai IND,0.5,Semi-Slav Defense: Stoltz Variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3 Bb7 8. Bb2 Bd6 9. Be2 O-O 10. O-O Qe7 11. Rad1 dxc4 12. bxc4 e5 13. Rfe1 Rfe8 14. c5 Bc7 15. Bc4 h6 16. Ba3 e4 17. Nd2 bxc5 18. Na4 Bd6 19. Nf1 Rad8 20. Ng3 g6 21. f3 Bc8 22. Rf1 cxd4 23. Bxd6 Qxd6 24. exd4 Qe7 25. fxe4 Rf8 26. Rf3 Nh7 27. e5 Kg7 28. Rdf1 f5 29. Ne2 Nb6 30. Nxb6 axb6 31. Rg3 Ng5 32. Bd3 c5 33. Qb2 cxd4 34. Nf4 Qxe5 35. h4 Ne6,d4,d5,c4,c6,Nc3,Nf6,e3,e6,Nf3,Nbd7,Qc2,b6,b3,Bb7,Bb2,Bd6,Be2,O-O,O-O,Qe7
"Mohite,Ranveer",Chennai IND,1.0,"French Defense: McCutcheon Variation, Lasker Variation",1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3 7. bxc3 Ne4 8. Qg4 g6 9. Bd3 Nxd2 10. Kxd2 c5 11. h4 Nc6 12. h5 g5 13. f4 cxd4 14. cxd4 f5 15. exf6 e5 16. Qe2 e4 17. Bxe4 dxe4 18. Qxe4+ Kd7 19. d5 Kc7 20. Nf3 Re8 21. Ne5 Be6 22. c4 Qxf6 23. dxe6 Rxe6 24. g3 Nxe5 25. fxe5 Rxe5 26. Rhf1 Qe7 27. Qf3 Qb4+ 28. Kc2 Qxc4+ 29. Qc3 Re2+,e4,e6,d4,d5,Nc3,Nf6,Bg5,Bb4,e5,h6,Bd2,Bxc3,bxc3,Ne4,Qg4,g6,Bd3,Nxd2,Kxd2,c5
"Saptarshi,R",Chennai IND,0.0,"French Defense: Winawer Variation, Alekhine-Maróczy Gambit",1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2 Nc6 5. a3 Ba5 6. e5 Nge7 7. Ng3 O-O 8. Be3 f6 9. exf6 Rxf6 10. Bd3 Rf7 11. O-O Nf5 12. Nxf5 exf5 13. Qh5 g6 14. Qh6 Be6 15. Ne2 Rd7 16. Nf4 Bf7 17. Nh3 Qf6 18. c3 Re8 19. Bg5 Qg7 20. Qh4 Nd8 21. Bh6 Qh8 22. Bf4 h5 23. Be5 Qh6 24. Rae1 c6 25. Bf4 Qg7 26. Rxe8+ Bxe8 27. Re1 Bf7 28. Ng5 Qf8 29. Qg3 Re7 30. Be5 Be8 31. Rf1 Nf7 32. Bf6 Nxg5 33. Bxg5 Rd7 34. Re1 Bc7 35. Qe3 Bf7 36. Bf6 Kh7 37. Kf1 Bg8 38. Bg5 Bd8 39. h4 Bf7 40. g3 a6 41. Kg2 Kg8 42. Bh6 Qd6 43. Bf4 Qe7 44. Qd2 Qf8 45. Be5 Kh7 46. Qf4 Qh6 47. Qf3 Re7 48. Bf4 Qg7 49. Rxe7 Bxe7 50. Qe3 Bf6 51. Bg5 Qh8 52. Qf4 Bxg5 53. hxg5 Qf8 54. Qe3 Kg8 55. Kf3 Qd6 56. a4 a5 57. Bc2 b6 58. b4 Kf8 59. Qf4 Qxf4+ 60. Kxf4 Ke7 61. Ke5 Be8 62. Bd3 Bf7 63. Ba6 b5 64. axb5 a4 65. b6 a3 66. b7 a2 67. b8=Q a1=Q 68. Qd6+ Ke8 69. Qxc6+ Kf8 70. b5,e4,e6,d4,d5,Nc3,Bb4,Ne2,Nc6,a3,Ba5,e5,Nge7,Ng3,O-O,Be3,f6,exf6,Rxf6,Bd3,Rf7
"Surendran,N",Chennai IND,0.5,"Queen's Indian Defense: Kasparov-Petrosian Variation, Main Line",1. d4 d5 2. Nf3 e6 3. c4 b6 4. a3 Bb7 5. Nc3 Nf6 6. Bg5 Be7 7. e3 O-O 8. Qc2 Nbd7 9. cxd5 exd5 10. Bd3 h6 11. Bh4 Rc8 12. O-O Ne4 13. Nxd5 Bxh4 14. Bxe4 c5 15. Nxh4 Qxh4 16. Ne7+ Qxe7 17. Bxb7 Rb8 18. Bf3 cxd4 19. exd4 Nf6 20. Rac1 Rbd8 21. Rfe1 Qd6 22. Qc7 a5 23. Red1 Rfe8 24. g3 Qe6 25. Kg2 Rd7 26. Qc4 Qf5 27. Qd3 Qxd3 28. Rxd3 Kf8 29. Rc6 Re6 30. Rb3 Rxc6 31. Bxc6 Rxd4 32. Rxb6 Rd2 33. Bf3 Ke7 34. Rb5 Nd7 35. b3 a4 36. bxa4 Rd3 37. Rb7 Kd6 38. a5 Rxa3 39. Ra7 Ne5 40. Be4 Ra2 41. a6 Ke6 42. Ra8 Ng4 43. h3 Ne3+ 44. Kg1 Ra1+ 45. Kh2 Ra2 46. Bg2 Nxg2 47. Kxg2 Kf6 48. h4 Ra3 49. g4 g6 50. a7 Kg7 51. f3 Ra2+ 52. Kf1 Ra1+ 53. Ke2 Ra2+ 54. Kd3 Ra3+ 55. Kc4 Ra1 56. f4 Rc1+ 57. Kb3 Ra1 58. h5 gxh5 59. gxh5 Ra6,d4,d5,Nf3,e6,c4,b6,a3,Bb7,Nc3,Nf6,Bg5,Be7,e3,O-O,Qc2,Nbd7,cxd5,exd5,Bd3,h6
"Baivab,M",Bhubaneswar IND,0.0,Benoni Defense,1. d4 Nf6 2. c4 c5 3. d5 g6 4. Nc3 Bg7 5. e4 d6 6. h3 O-O 7. Nf3 e6 8. Bd3 Na6 9. O-O Nc7 10. Bf4 Nh5 11. Bg5 f6 12. Bd2 e5 13. Re1 Qe8 14. b4 cxb4 15. Nb5 Nxb5 16. cxb5 f5 17. Ng5 Bh6 18. Rc1 Bd7 19. Ne6 Bxd2 20. Qxd2 Bxe6 21. dxe6 Qe7 22. exf5 gxf5 23. Qxb4 Nf4 24. Bf1 Rae8 25. Rcd1 Rd8 26. Rxe5 Nxh3+ 27. gxh3 Qg7+ 28. Kh1 dxe5 29. e7 Rxd1 30. exf8=Q+ Qxf8 31. Qb3+ Qf7 32. Qxd1 Qxa2 33. Qd8+ Kf7 34. Qd7+ Kf6 35. Qd6+ Qe6 36. Qf8+ Qf7 37. Qxf7+ Kxf7 38. Bc4+ Kf6 39. Bd5 b6 40. Kg2 e4 41. f4 exf3+ 42. Kxf3 Ke5 43. Bc4 Kd4 44. Bf1 Ke5 45. Be2 h6 46. h4 f4 47. Bf1 Kf5 48. Bh3+ Ke5 49. h5,d4,Nf6,c4,c5,d5,g6,Nc3,Bg7,e4,d6,h3,O-O,Nf3,e6,Bd3,Na6,O-O,Nc7,Bf4,Nh5
"Cholleti,S",Bhubaneswar IND,1.0,Slav Defense: Modern Line,1. Nf3 d5 2. d4 c6 3. c4 e6 4. e3 Nd7 5. Bd3 Bd6 6. O-O dxc4 7. Bxc4 Ngf6 8. Nbd2 O-O 9. Qc2 Qe7 10. Ne4 Nxe4 11. Qxe4 e5 12. Qh4 Qxh4 13. Nxh4 Nb6 14. Bb3 exd4 15. exd4 Re8 16. Be3 Be6 17. Bxe6 Rxe6 18. Bd2 f6 19. g3 Kf7 20. Ng2 Rd8 21. Bc3 f5 22. Rfe1 Rxe1+ 23. Rxe1 Be7 24. Ne3 g6 25. g4 f4 26. Nc2 Bf6 27. Re4 Nd5 28. Ne1 g5 29. Nd3 h6 30. Kg2 Nc7 31. Ne5+ Bxe5 32. Rxe5 Nb5 33. Re4 Rd5 34. h4 b6 35. Kf3 Nc7 36. hxg5 hxg5 37. Re5 Rxe5 38. dxe5 c5 39. Ke4 Ke6 40. f3 Nd5 41. Be1 Ne3 42. b3 a6 43. Bd2 Nf1 44. Bc3 Ng3+ 45. Kd3 Kd5 46. a4 Nf1 47. e6 Kxe6 48. b4 cxb4 49. Bxb4 Ne3 50. Ke4 Nd5 51. Bd2 Nf6+ 52. Kd4 Nd7 53. Bb4 Ne5 54. Ke4 Nc4 55. Bc3 Ne3 56. Bb4 Nd5 57. Bd2 Ne7 58. Bc3 Nc6 59. Bb2 b5 60. axb5 axb5 61. Ba3 Kf6 62. Bf8 b4 63. Kd5 b3 64. Ba3 Ne7+ 65. Kc4 Ng6 66. Kxb3 Nh4 67. Kc4 Nxf3 68. Kd3 Ne5+ 69. Ke4 Nxg4 70. Bd6 Nf2+ 71. Kf3 Nd3 72. Ke4 Ke6 73. Ba3 Nf2+ 74. Kf3 Nd1 75. Ke4 Nc3+ 76. Kf3 Kf5 77. Bd6 g4+ 78. Kg2 Ne4 79. Bc7 Nf6 80. Kf2 Ke4 81. Kg2 Nh5 82. Bb6 f3+ 83. Kf1 g3 84. Bc7 Nf4,Nf3,d5,d4,c6,c4,e6,e3,Nd7,Bd3,Bd6,O-O,dxc4,Bxc4,Ngf6,Nbd2,O-O,Qc2,Qe7,Ne4,Nxe4
"Subhayan,Kundu",Bhubaneswar IND,1.0,"French Defense: Steinitz Variation, Boleslavsky Variation",1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. Be3 a6 8. Qd2 b5 9. dxc5 Bxc5 10. Bd3 Bb7 11. Bf2 Rc8 12. O-O Qb6 13. Rae1 Ne7 14. Ne2 Bxf2+ 15. Rxf2 Nc5 16. Nfd4 g6 17. Qe3 Qa5 18. Rff1 Ne4 19. g4 h5 20. f5 gxf5 21. gxf5 Rg8+ 22. Kh1 Nxf5 23. Nxf5 Nf2+,e4,e6,d4,d5,Nc3,Nf6,e5,Nfd7,f4,c5,Nf3,Nc6,Be3,a6,Qd2,b5,dxc5,Bxc5,Bd3,Bb7
"Aravindh,Chithambaram VR.",New Delhi IND,1.0,"French Defense: Advance Variation, Main Line",1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. a3 c4 7. Nbd2 Na5 8. Be2 Bd7 9. O-O Ne7 10. a4 h6 11. Qe1 O-O-O 12. Bd1 Kb8 13. Bc2 Nc8 14. Qd1 Qc7 15. Ne1 g6 16. g3 Be7 17. Ng2 Rdg8 18. h4 Qd8 19. Nf3 a6 20. Ne3 Ka7 21. Ng4 h5 22. Nf6 Bxf6 23. exf6 Qxf6 24. Ne5 Be8 25. Bg5 Qg7 26. Qf3 f5 27. Bf4 Qe7 28. Qe3 Nd6 29. Nf3 Nf7 30. Rfb1 Bc6 31. Re1 Bd7 32. Bc7 b6 33. Bf4 Rc8 34. Re2 Rhe8 35. Rae1 Qf8 36. Qc1 Qe7 37. Kg2 Rc6 38. Qa1 Qf8 39. Qa2 Rcc8 40. Kg1 Rc6 41. Qb1 Rcc8 42. Qc1 Ka8 43. Qd1 Ka7 44. Qd2 Ka8 45. Be5 Qe7 46. Qf4 Kb7 47. Qd2 Ka7 48. Kg2 Rg8 49. Bf4 Qf6 50. Bg5 Qg7 51. Qc1 Rge8 52. Bf4 Qf6 53. Ng1 Kb7 54. Kh2 Nc6 55. Nf3 Na5 56. Qa1 Ra8 57. Rb1 Ka7 58. b4 cxb3 59. Bxb3 Rac8 60. Qb2 Rc6 61. Ba2 Qd8 62. Qb4 Qe7 63. Bxd5 Qxb4 64. cxb4 exd5 65. Rxe8 Bxe8 66. Re1 Rc8 67. bxa5 bxa5 68. Re7+ Kb6 69. Re6+ Kb7 70. Re7+ Kb6 71. Re6+ Kb7 72. Rxg6 Nd8 73. Rg7+ Kb6 74. Bd6 Nb7 75. Bf4 Bxa4 76. Rg6+ Ka7 77. Ne5 Be8 78. Rg8 a4 79. Nc6+ Rxc6 80. Rxe8 Rc2 81. Kg2 a3 82. Re3 a2 83. Ra3 Kb6 84. Bg5 Nd6 85. Bd8+ Kb7 86. Be7 Ne4 87. Bb4 Rxf2+ 88. Kh3 Rb2 89. Be1 Rb1 90. Rxa2 Rxe1,e4,e6,d4,d5,e5,c5,c3,Nc6,Nf3,Qb6,a3,c4,Nbd2,Na5,Be2,Bd7,O-O,Ne7,a4,h6
