opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Kosteniuk,A",Moscow RUS,0.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Nc3 Nc6 6. Be2 Qc7 7. O-O b5 8. Re1 Bb7 9. Nxc6 dxc6 10. Bf3 Bd6 11. g3 Ne7 12. Qe2 Be5 13. Bg2 c5 14. Be3 Bd4 15. Nd1 O-O 16. c3 Bxe3 17. Nxe3 Rad8 18. a4 c4 19. axb5 axb5 20. Nc2 Rd7 21. Nd4 Qb6 22. e5 Bxg2 23. Kxg2 Nc6 24. Nf3 Rd3 25. Qe4 h6 26. Ra2 Rfd8 27. Rea1 Qc5 28. Ra6 Ne7 29. Ra8 g6 30. R1a7 Qc6 31. Rxd8+ Rxd8 32. Qh4 Rd3 33. Qf6 Rd7 34. Rxd7 Qxd7 35. Nd4 b4 36. h4 h5 37. Qf3 bxc3 38. bxc3 Qc7 39. Qe4 Nd5 40. Ne2 Qc5 41. Qb1 Ne7 42. Qb8+ Kg7 43. Qd6 Qxd6 44. exd6 Nc6 45. d7 Kf6 46. Nd4 Nd8 47. Nb5 Ke7 48. Na3 Kxd7 49. Nxc4 f6 50. Kf3 Kc6 51. Ke4 Kc5 52. Kd3 Nc6 53. Ne3 Ne5+ 54. Ke4 Nf7 55. Kd3 Nd6 56. Nc2 e5 57. Ne3 g5 58. Ke2 Ne4 59. c4 Nd6 60. Nd5 Ne8 61. Ne3 Kd4 62. Nf5+ Kxc4 63. g4 Nc7 64. gxh5 Ne6 65. h6 Nf8 66. hxg5 fxg5 67. Kf3 Kd3 68. Kg4 Ke2 69. Kxg5 Kxf2 70. Kf6 e4 71. Kf7 Nh7 72. Kg6 Nf8+ 73. Kg7 Ne6+ 74. Kf6 Nf8 75. Nd4 e3 76. Kg7 Ne6+ 77. Nxe6 e2 78. Nf4,e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,Nc3,Nc6,Be2,Qc7,O-O,b5,Re1,Bb7,Nxc6,dxc6,Bf3,Bd6
"Guseinov,G",Baku AZE,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. g3 a6 7. Bg2 d6 8. O-O Bd7 9. Nxc6 Bxc6 10. a4 Nf6 11. Be3 Be7 12. a5 O-O 13. Re1 Rae8 14. Bb6 Qb8 15. Bd4 Nd7 16. Na4 Bd8 17. Nb6 Bxb6 18. Bxb6 f5 19. Ra3 fxe4 20. Bxe4 Bxe4 21. Rxe4 d5 22. Re1 Qd6 23. Rb3 e5 24. Qd2 Re7 25. Rd1 d4 26. c3 Qd5 27. Qc2 Ref7 28. Rf1 d3 29. c4 dxc2 30. cxd5 Nxb6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,g3,a6,Bg2,d6,O-O,Bd7,Nxc6,Bxc6,a4,Nf6
Nguyen Ngoc Truong Son,Cap d'Agde FRA,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. e3 Nd7 5. Bd3 c5 6. Bxe4 dxe4 7. Nc3 Qa5 8. Ne2 Nf6 9. O-O Bg4 10. h3 cxd4 11. hxg4 dxc3 12. Nxc3 g5 13. b4 Qxb4 14. Be5 Bg7 15. Nd5 Qc5 16. Nc7+ Kf8 17. Nxa8 Qxe5 18. Qd8+ Ne8 19. Rad1 Bf6 20. Rd5 Qc3 21. Qa5 Qxc2 22. Qxa7 Kg7 23. Qc5 Qxa2 24. Nb6 h6 25. Nd7 e6 26. Rdd1 Qe2 27. Qb4 Qxg4 28. Qxb7 h5 29. Nc5 h4 30. Qxe4 Qxe4 31. Nxe4 Kg6 32. Rd7 Bg7 33. Ra7 Nf6 34. Nd6 Rf8 35. Rb1 Ng4 36. Rb4 Ne5 37. Rb1 Rd8 38. Ne4 Rd5 39. Rab7 Rd3 40. R7b3 Rd8 41. Rb5 Rd3 42. Kf1 Ra3 43. R5b3 Ra4 44. Rb4 Ra3 45. Nd2 Ra2 46. R4b2 Ra4 47. Rc2 Kf5 48. Rb5 Kg6 49. Rcc5 Ra2 50. Ke2 f6 51. Ra5 Rb2 52. Rcb5 Rc2 53. Kd1 Rc7 54. Ke2 Rc2 55. Rc5 Rb2 56. Rab5 Ra2 57. Ra5,d4,Nf6,Bg5,Ne4,Bf4,d5,e3,Nd7,Bd3,c5,Bxe4,dxe4,Nc3,Qa5,Ne2,Nf6,O-O,Bg4,h3,cxd4
"Ivanchuk,V",Mexico City MEX,1.0,Sicilian Defense: Godiva Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6 5. Nb3 Nf6 6. Nc3 e6 7. Qe2 Bb4 8. Bd2 O-O 9. e5 Ne8 10. a3 Be7 11. O-O-O a6 12. f4 Qc7 13. g3 b5 14. Bg2 Rb8 15. Ne4 a5 16. Be3 a4 17. Nd4 Nxd4 18. Rxd4 f5 19. Nc3 Qa5 20. Na2 Nc7 21. Rhd1 Na6 22. c3 Nc5 23. Kb1 Nb3 24. R4d3 Nc5 25. R3d2 Nb3 26. Rc2 Qc7 27. Nc1 Na5 28. Nd3 Nc4 29. Bd4 Bb7 30. Bxb7 Rxb7 31. g4 Qc6 32. gxf5 Rxf5 33. Rg1 Na5 34. Qe3 Nb3 35. Rcg2 Bf8 36. Nf2 g6 37. Ng4 Bg7 38. h4 d5 39. Rh2 Rh5 40. Nf6+ Bxf6 41. exf6 Rf7 42. Be5 Qc4 43. Qb6 Qc5 44. Qd8+ Qf8 45. Qb6 Qc5 46. Qb8+ Rf8 47. f7+ Kxf7 48. Qb7+ Qe7 49. Qxb5 Qa7 50. Re1 Rd8 51. Qc6 Qd7 52. Qb6 Rc8 53. Rhe2 Rxh4 54. Qg1 Rh5 55. Rh2 Rxh2 56. Qxh2 Kg8 57. Rg1 Rf8 58. Qe2 Qf7 59. Qb5 Nd2+ 60. Ka2 Nf3 61. Rd1 Nxe5 62. fxe5 Qe8 63. Qb6 Rf4 64. Rg1 Qc8 65. Ka1 Rf7 66. Rg4 Qe8 67. Qa6 Kg7 68. Rxa4 h5 69. Rb4 Rf5 70. Rb7+ Kh6 71. Qe2 Qa4 72. Rb4 Qa7 73. Ka2 g5 74. Qb5 h4 75. Qe8 Qf7 76. Qh8+ Qh7 77. Qc8 Kh5 78. Qxe6 Qf7 79. Qc8 Qf8 80. Qd7 Qf7 81. Qc8 Qf8 82. Qa6 Rxe5 83. Rb7 Qg8 84. Qd3 Kg4 85. Rb4+ Re4 86. Rb5 h3 87. Rxd5 Qe6 88. c4 h2 89. Qd1+ Kh4 90. Qd2 Kh3 91. Rd3+ Kg4 92. Qxh2 Qxc4+ 93. Rb3 Rf4 94. Qg2+ Kf5 95. Qh3+ g4 96. Qh5+ Kf6 97. Qh6+ Kf5 98. Qh7+ Kf6 99. Qh8+ Kg6 100. Qc3 Qe6 101. Qd3+ Kg5 102. Kb1 Qe1+ 103. Ka2 Qe6 104. Qe3 Qd5 105. a4 Kf5 106. Qd3+ Qxd3 107. Rxd3 Rxa4+ 108. Kb3 Rf4 109. Kc3 Kg5 110. b4 Kh4 111. Rd8 g3 112. Rh8+ Kg4 113. Kd2 Kf3 114. b5 g2 115. Rg8 Rg4,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,Nb3,Nf6,Nc3,e6,Qe2,Bb4,Bd2,O-O,e5,Ne8,a3,Be7
"Vovk,A",Warsaw POL,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. a3 a6 7. Be3 b5 8. Nxc6 Qxc6 9. Be2 Bb7 10. O-O Nf6 11. Bf3 e5 12. Bg5 Bc5 13. Qd3 h6 14. Bxf6 Qxf6 15. Nd5 Bxd5 16. Qxd5 Rc8 17. c3 O-O 18. Bg4 Rc7 19. Rad1 g6 20. Rd3 h5 21. Be2 Kg7 22. Rf3 Qe7 23. Rd1 Rb8 24. Kh1 Rb6 25. Rxf7+ Qxf7 26. Qxe5+ Kh6 27. Qxc7 Qxf2 28. Bf3 Rd6 29. Ra1 Qxb2 30. Rf1 Qxc3 31. Qd8 Rd2 32. h4 Qe5 33. Qg8 Qf6 34. g3 Qb2 35. Bg2 Rxg2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,a3,a6,Be3,b5,Nxc6,Qxc6,Be2,Bb7,O-O,Nf6
"Neiksans,A",Warsaw POL,1.0,Sicilian Defense: Godiva Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6 5. Nb3 Nf6 6. Nc3 e6 7. Be3 Qc7 8. Bd3 a6 9. f4 h5 10. h3 b5 11. O-O Bb7 12. Nc5 Qb6 13. Nxb7 Qxe3+ 14. Kh1 Ng4 15. Qe1 Rb8 16. Nd5 Qxe1 17. Raxe1 Rxb7 18. hxg4 hxg4+ 19. Kg1 exd5 20. exd5+ Kd8 21. dxc6 Bc5+ 22. Rf2 g3,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,Nb3,Nf6,Nc3,e6,Be3,Qc7,Bd3,a6,f4,h5,h3,b5
"Lintchevski,D",Warsaw POL,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O b5 8. Nxc6 dxc6 9. f4 Bb7 10. e5 c5 11. Bf3 Rd8 12. Qe2 Nh6 13. Be3 Be7 14. Rad1 O-O 15. Rxd8 Rxd8 16. Rd1 Rxd1+ 17. Qxd1 Nf5 18. Bf2 b4 19. Ne4 Bd5 20. c3 Qa5 21. g4 Nh4 22. Bxh4 Bxh4 23. c4 Bxc4 24. Qd6 Bd8 25. b3 Bd5 26. Qd7 h6 27. Qe8+ Kh7 28. Qxf7 Qxa2 29. f5 Qb1+ 30. Kg2 Bxe4 31. Qg6+ Kh8 32. Qe8+ Kh7 33. Qg6+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,b5,Nxc6,dxc6,f4,Bb7,e5,c5
"Poetsch,H",Aix-les-Bains FRA,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. Nc3 Nc6 4. d4 cxd4 5. Nxd4 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 Ne7 10. a3 Bxc3 11. Qxc3 Qxc3 12. bxc3 d5 13. e5 Nd7 14. f4 b6 15. Nb3 Bb7 16. a4 Rc8 17. a5 b5 18. Bd4 f6 19. exf6 gxf6 20. Re1 Kf7 21. g3 Nf5 22. Bh3 Rhe8 23. Bxf5 exf5 24. Rxe8 Rxe8 25. Kd2 Bc8 26. Re1 Re4,e4,c5,Nf3,e6,Nc3,Nc6,d4,cxd4,Nxd4,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,Ne7,a3,Bxc3
"Ganguly,S",Ningbo CHN,1.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. Nxc6 bxc6 7. Bd3 d5 8. O-O Nf6 9. Re1 Be7 10. e5 Nd7 11. Qg4 g6 12. b3 h5 13. Qf3 Qc7 14. Na4 Bb7 15. Qe2 h4 16. h3 c5 17. c4 d4 18. Bf4 Bc6 19. Be4 Rh5 20. Nb2 Qb7 21. Bxc6 Qxc6 22. Nd3 a5 23. Rab1 Kf8 24. Bd2 Kg7 25. a4 Rf5 26. f4 Qc7 27. Rf1 Nb8 28. Nf2 Nc6 29. Ne4 Rh5 30. Rf3 Rg8 31. Rbf1 Kf8 32. Qe1 Rf5 33. Qe2 Rh5 34. Qe1 Ke8 35. Nf2 Kd7 36. Ng4 Kc8 37. Qe4 Kb7 38. Rd3 Ka6 39. Rdf3 Rb8 40. Rd3 Rhh8 41. Qe2 Rb7 42. Rff3 Rhb8 43. Qe1 Rb6 44. Kh1 Qc8 45. Qe2 R8b7 46. Qe1 Qb8 47. Qd1 Bd8 48. Kg1 g5 49. Nh6 gxf4 50. Bxf4 Bc7 51. Nxf7 Nxe5 52. Bxe5 Bxe5 53. Nxe5 Qxe5 54. Rf8 Qe4 55. Qd2 Rg7 56. Rf4 Qb7 57. Rxh4 e5 58. Qe2 Rbg6 59. Rf3 d3 60. Qf2 d2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,a6,Nxc6,bxc6,Bd3,d5,O-O,Nf6,Re1,Be7,e5,Nd7
"Efimenko,Z",Ningbo CHN,0.5,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. g3 d6 7. Bg2 Bd7 8. O-O Nf6 9. Nce2 Rc8 10. b3 b5 11. Nxc6 Bxc6 12. Qd3 Be7 13. Nd4 Bd7 14. a4 Qa5 15. Bd2 b4 16. Rfc1 e5 17. Nf5 Bxf5 18. exf5 d5 19. c3 O-O 20. cxb4 Bxb4 21. Rxc8 Rxc8 22. Bxb4 Qxb4 23. Qxa6 Qc3 24. Qf1 e4 25. a5 e3 26. fxe3 Qxe3+ 27. Kh1 Ng4 28. Re1 Nf2+ 29. Kg1 Nh3+ 30. Kh1 Nf2+ 31. Kg1,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,a6,g3,d6,Bg2,Bd7,O-O,Nf6,Nce2,Rc8,b3,b5
"Dominguez Perez,L",Khanty-Mansiysk RUS,1.0,Sicilian Defense: Godiva Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6 5. Nb3 Nf6 6. Nc3 e6 7. Bg5 a6 8. Qf3 Be7 9. Qg3 d6 10. O-O-O O-O 11. Kb1 Rd8 12. f4 Qc7 13. Bd3 b5 14. Qh4 h6 15. Bxh6 gxh6 16. Qxh6 Ne8 17. e5 f5 18. Bxf5 exf5 19. Nd5 Bf8 20. Nxc7 Bxh6 21. Nxa8 Bxf4 22. exd6 Bxd6 23. Nb6 Be6 24. Nd5 Kf7 25. Ne3 Nf6 26. g3 Ng4 27. Nxg4 fxg4 28. Nd4 Nxd4 29. Rxd4 Bc7 30. Rf1+ Ke7 31. Re4 Rg8 32. a4 Bd6 33. axb5 axb5 34. Rf5 b4 35. Rh5 Rg6 36. h3 gxh3 37. Rxh3 Kd7 38. Rh7+ Kc6 39. b3 Bd5 40. Re3 Bxg3 41. Ra7 Rg4 42. Ra4 Bf4 43. Re1 Bd2 44. Rd1 Bc3 45. Ra6+ Kb7 46. Ra5 Be4 47. Ra4 Rg2 48. Ra2 Kb6 49. Rd6+ Kb5 50. Rd1 Bf3 51. Rf1 Kc5 52. Ra7 Be4 53. Rc1 Kb6 54. Ra2 Rg3 55. Rf1 Bg7 56. Kc1 Rg2 57. Kb1 Rd2 58. Kc1 Rh2 59. Kb1 Bc3 60. Rd1 Bf3 61. Rf1 Kc5 62. Ra7 Be4 63. Rc1 Kd4 64. Rd7+ Ke3 65. Re7 Rh6 66. Ra7 Bd2 67. Rg1 Kf2 68. Rd1 Ke2 69. Rg1 Be3 70. Re7 Rh4 71. Rg8 Bd4 72. Ka2 Kd2 73. Rd7 Bxc2 74. Rh8 Rxh8 75. Rxd4+ Bd3 76. Rxb4 Kc3 77. Ra4 Rh2+ 78. Ka3 Rb2 79. Rg4 Rxb3+ 80. Ka4 Rb1 81. Ka5 Rb5+ 82. Ka4 Rf5 83. Rg3 Rf4+ 84. Ka3 Rf1 85. Rg2 Rh1 86. Rb2 Ra1+ 87. Ra2 Rb1 88. Rg2 Rb3+ 89. Ka4 Rb4+ 90. Ka3 Rb6 91. Rg4 Ra6+ 92. Ra4 Rb6 93. Rg4 Rb7 94. Rh4 Rb1 95. Rh2 Rb6 96. Rh4 Bf1 97. Rg4 Rb5 98. Rg3+ Bd3 99. Rg4 Rb1 100. Rg2 Rb3+ 101. Ka4 Rb5 102. Rg4 Rf5 103. Ka3 Rf1 104. Rg2 Rb1 105. Rh2 Bf5 106. Rg2 Bd3 107. Rh2 Bf1 108. Rf2 Bc4 109. Rf3+ Bd3 110. Rf2 Rb3+ 111. Ka2 Rb6 112. Ka1 Rg6,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,Nb3,Nf6,Nc3,e6,Bg5,a6,Qf3,Be7,Qg3,d6,O-O-O,O-O
"Dominguez Perez,L",Khanty-Mansiysk RUS,1.0,Sicilian Defense: Godiva Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6 5. Nb3 Nf6 6. Nc3 e6 7. Bg5 a6 8. Qd2 Qc7 9. O-O-O b5 10. f3 Be7 11. Kb1 O-O 12. g4 Ne5 13. Bf4 b4 14. Ne2 Rd8 15. Ned4 Bb7 16. Qe1 Rac8 17. h4 d5 18. exd5 Rxd5 19. h5 Nxf3 20. Qg3 e5 21. Bg2 exf4 22. Qxf3 Rxd4 23. Nxd4 Bxf3 24. Bxf3 Nd7 25. Rhe1 Bf6 26. Nc6 Ne5 27. Nxe5 Qxc2+ 28. Ka1 Bxe5 29. Rb1 f6 30. Be4 Qd2 31. Bf5 Bxb2+,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,Nb3,Nf6,Nc3,e6,Bg5,a6,Qd2,Qc7,O-O-O,b5,f3,Be7
"Svidler,P",Khanty-Mansiysk RUS,0.5,Sicilian Defense: Godiva Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6 5. Nb3 Nf6 6. Bd3 e6 7. O-O Be7 8. c4 d5 9. cxd5 exd5 10. Nc3 Be6 11. exd5 Nxd5 12. Nxd5 Bxd5 13. Be3 Qb4 14. Qc2 Bxg2 15. Kxg2 Qg4+ 16. Kh1 Qf3+ 17. Kg1 Qg4+,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,Nb3,Nf6,Bd3,e6,O-O,Be7,c4,d5,cxd5,exd5,Nc3,Be6
"Andriasian,Z",Warsaw POL,0.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 d6 6. Be3 a6 7. a4 Be7 8. Be2 Bd7 9. Nb3 Nf6 10. a5 O-O 11. O-O Rc8 12. Bb6 Qe8 13. f4 e5 14. Kh1 exf4 15. Rxf4 Be6 16. Nd5 Bxd5 17. exd5 Ne5 18. c3 Nfd7 19. Bg1 Bg5 20. Rb4 Rc7 21. Qf1 Qe7 22. Re1 g6 23. Bg4 Re8 24. Bxd7 Rxd7 25. Nd4 Qd8 26. Nb3 Rde7 27. Rbe4 f5 28. R4e2 Bh4 29. g3 Bf6 30. Bb6 Qc8 31. Nd4 Qc4 32. Qg2 Nd3 33. Rxe7 Rxe7 34. Re6 Ne1 35. b3 Qd3 36. Qe2 Qxe2 37. Rxe2 Rxe2 38. Nxe2 Kf7 39. c4 Ke7 40. Be3 Kd7 41. Kg1 Bd8 42. Bb6 Bf6 43. Kf2 Nd3+ 44. Ke3 Ne5 45. h3 Bg5+ 46. Nf4 Ke7 47. Ke2 Bf6 48. Ne6 Nf7 49. Ke3 Be5 50. Kf3 Bc3 51. Ke2 Bb2 52. Ke3 Bc1+ 53. Ke2 Bb2 54. Ke3 Be5 55. Kf3 g5 56. g4 f4 57. Ke4 Bf6 58. b4 Bc3 59. b5 Kd7 60. Nf8+ Ke7 61. Nxh7 Bb4 62. bxa6 bxa6 63. Bd4 Bxa5 64. Bf6+ Kd7 65. Nxg5 Bd8 66. Bxd8 Nxd8 67. Kxf4 a5 68. Ke4 a4 69. Kd3 Ke7 70. Kc3 Kf6 71. Ne6 Nf7 72. Kb4 Ne5 73. c5 dxc5+ 74. Kxa4 Nd3 75. Kb5 Ke7 76. g5 Nf2 77. h4 Kd6 78. g6 Ng4 79. g7 Nh6 80. Kc4 Ng8 81. Nxc5 Ke5 82. Ne6 Kd6 83. Kd4 Nf6 84. h5 Ng8 85. Ke4 Nh6 86. Nd4,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,d6,Be3,a6,a4,Be7,Be2,Bd7,Nb3,Nf6,a5,O-O
Hou Yifan,Caleta ENG,0.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. Be2 Nge7 7. Bf4 Ng6 8. Nxc6 bxc6 9. Bd6 Bxd6 10. Qxd6 Qe7 11. O-O-O Qxd6 12. Rxd6 Ke7 13. Rhd1 Nf4 14. Bf3 Rb8 15. R6d2 g5 16. Na4 d5 17. g3 Ng6 18. Re1 Kf6 19. Bh5 Rb4 20. Nc3 d4 21. e5+ Nxe5 22. Ne4+ Ke7 23. Nxg5 h6 24. Nxe6 Bxe6 25. Rxe5 Rd8 26. f4 Rb5 27. Rde2 Kf6 28. Bf3 c5 29. a4 Rb4 30. Rxc5 Rxa4 31. b3 Rb4 32. Be4 Bg4 33. Re1 Rd6 34. Bd3 Bd7 35. Ree5 Be6 36. Kd2 Rbb6 37. Ra5 Rbc6 38. Ra4 Rb6 39. Re4 Bf5 40. Rexd4 Re6 41. Bc4 Rec6 42. Ra5 Bc8 43. Bd3 Be6 44. Rd8 Bc8 45. Rad5 Be6 46. Rh5 Kg7 47. f5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,a6,Be2,Nge7,Bf4,Ng6,Nxc6,bxc6,Bd6,Bxd6,Qxd6,Qe7
"Nakamura,Hi",London ENG,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. e3 c5 5. Bd3 Nc6 6. Bxe4 dxe4 7. d5 e5 8. Bg3 Ne7 9. Nc3 f6 10. Qd2 Bf5 11. f3 Nc8 12. f4 exf4 13. Bxf4 Nd6 14. Nge2 Nc4 15. Qc1 Bd6 16. O-O Bg6 17. Ng3 Qe7 18. b3 Be5 19. Bxe5 Qxe5 20. Ncxe4 Nb6 21. Nxc5 Nxd5 22. Nd3 Bxd3 23. cxd3 O-O 24. e4 Qd4+ 25. Kh1 Rac8 26. Qd2 Ne3 27. Rfc1 Ng4 28. h3 Qxd3 29. Qf4 Qe3 30. Qxe3 Nxe3 31. Rxc8 Rxc8 32. Re1 Rc3 33. e5 Nc2 34. Rc1 fxe5 35. Nf5 b5 36. Ne3 Rxe3 37. Rxc2 Re1+ 38. Kh2 Ra1 39. Kg3 a5 40. Rc5 Rxa2 41. Rxb5 Ra3 42. Kf2 e4 43. b4 a4 44. Re5 e3+ 45. Kf3 Rb3 46. b5 a3 47. Re8+ Kf7 48. Ra8 Kf6 49. b6 Kg5 50. Ra5+ Kf6 51. b7 Rxb7 52. Rxa3 h5,d4,Nf6,Bg5,Ne4,Bf4,d5,e3,c5,Bd3,Nc6,Bxe4,dxe4,d5,e5,Bg3,Ne7,Nc3,f6,Qd2,Bf5
"Ter Sahakyan,S",Yerevan ARM,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Be7 9. f3 b5 10. g4 Nxd4 11. Bxd4 Bb7 12. g5 Nh5 13. Be5 Qxe5 14. Qxd7+ Kf8 15. Qxb7 Bxg5+ 16. Kb1 Qb8 17. Rd7 Qxb7 18. Rxb7 Bf6 19. a4 Bxc3 20. bxc3 bxa4 21. Bxa6 g5 22. Bb5 Kg7 23. Rd1 Rhb8 24. Rxb8 Rxb8 25. c4 Nf4 26. Kb2 Ng6 27. Ka3 Ne5 28. Kxa4 Nxf3 29. c5 Ne5 30. c6 Rc8 31. Rd6 Kf6 32. Kb4 g4 33. Kc5 Ke7 34. Rd1 h5 35. Kb6 Rb8+ 36. Kc5 Rc8 37. Kb6 Rb8+ 38. Ka6 Nxc6 39. Bxc6 Rb2 40. Ba4 Rb4 41. Bb5 Rxe4 42. Rc1 h4 43. c4 Re2 44. c5 Rxh2 45. c6 Rd2 46. c7 Rd8 47. cxd8=Q+ Kxd8 48. Be2 f5 49. Rc4 Kd7 50. Bxg4 fxg4 51. Rxg4 Kc6 52. Ka5 Kd5,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,e6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Be7,f3,b5,g4,Nxd4
"Nakamura,Hi",Dubai UAE,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. e3 c5 5. Bd3 Nc6 6. Bxe4 dxe4 7. d5 Nb4 8. Nc3 e6 9. d6 g5 10. Be5 f6 11. Qh5+ Kd7 12. Qf7+ Kc6 13. Bxf6 Nxc2+ 14. Kd2 Qxd6+ 15. Kxc2 Qd3+ 16. Kc1 Qf1+ 17. Nd1 Qc4+ 18. Bc3 Bd6 19. b3 Qf1 20. Bxh8 Bd7 21. Nf3 Qxg2 22. Rg1 Qxf3 23. Qxf3 exf3 24. Bc3 Rg8 25. Nb2 h5 26. h3 b5 27. Nd3 Kd5 28. Rd1 Ke4 29. Nxc5+ Bxc5 30. Rxd7 g4 31. hxg4 hxg4 32. Bd4 Ba3+ 33. Kd2 Bb4+ 34. Bc3 Bc5 35. b4 Bb6 36. Rh1 Rg5 37. Rh6 e5 38. Rf7 Kd5 39. Kd3 e4+ 40. Kc2,d4,Nf6,Bg5,Ne4,Bf4,d5,e3,c5,Bd3,Nc6,Bxe4,dxe4,d5,Nb4,Nc3,e6,d6,g5,Be5,f6
"Karjakin,Sergey",Dubai UAE,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 O-O 10. g4 b5 11. g5 Ne8 12. Kb1 Bb7 13. a3 Be7 14. Nb3 Rd8 15. Qf2 Rb8 16. h4 b4 17. axb4 Bxb4 18. Bb6 Qc8 19. Na4 Ne5 20. Bd4 Nc6 21. Bc5 d6 22. Bxb4 Nxb4 23. h5 f5 24. gxf6 Nxf6 25. Qd2 Bxe4 26. fxe4 Nxe4 27. Qg2 Nf2 28. Nc3 Nxh1 29. Qxh1 Rf2 30. Bh3 Nxc2 31. Qe4 Na3+ 32. Ka1 Nc2+ 33. Ka2 Nb4+ 34. Kb1 Kh8 35. Bxe6 Qf8 36. h6 d5 37. Qd4 Rf6 38. hxg7+ Qxg7 39. Bxd5 Nxd5 40. Nxd5 Rd6 41. Qxg7+ Kxg7 42. Kc2 Rc8+ 43. Nc3 Rxd1 44. Kxd1 h5 45. Nd2 h4 46. Ke2 Rf8 47. Nf3 h3 48. Nd1 Kg6 49. Nf2 Rh8 50. Kf1 Kf5 51. Kg1 Kf4 52. Nd2 Rg8+ 53. Kh1 Ke3 54. Nfe4 Rg2 55. Nc5 Rxd2 56. Nxa6 Kf3 57. Nc5 Rxb2 58. Kg1 Re2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,O-O,g4,b5
