opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Gislason, Gudmundur",Reykjavik,1.0,"Sicilian Defense: Dragon Variation, Yugoslav Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 Nc6 8. Qd2 O-O 9. Bc4 Bd7 10. O-O-O Ne5 11. Bb3 Rc8 12. h4 h5 13. g4 Rxc3 14. bxc3 Qa5 15. Rdg1 Qa3+ 16. Kd1 Qa5 17. gxh5 Nxf3 18. Nxf3 Qxh5 19. Qg2 Ng4 20. Bd2 Ne5 21. Kc1 Nxf3 22. Qxg6 Qxg6 23. Rxg6 Kh7 24. Rg3 Nxd2 25. Kxd2 Bh6+ 26. Ke2 Bb5+ 27. Kd1 e6 28. Re1 a5 29. c4 Bc6 30. c3 Bf4 31. Rg4 Be5 32. Kd2 f5 33. exf5 exf5 34. Bc2 Kh6 35. Rgg1 Bf4+ 36. Ke2 Be5 37. Kf2 Bxc3 38. Re6+ Rf6 39. Rxf6+ Bxf6 40. Ke3 Bxh4 41. Bxf5 Bg5+ 42. Kd4 b5 43. cxb5 Bxb5 44. Rb1 Be8 45. Rb6 Bf4 46. Ra6 Kg5 47. Bc2 Be5+ 48. Ke3 Bf4+ 49. Kf3 Bh5+ 50. Kf2 Bd2 51. Rxd6 Bb4 52. Rd5+ Kh6 53. Bb3 Be8 54. Rd8 Bc6 55. Rc8 Bd7 56. Ra8 Kg7 57. Ke3 Kf6 58. Kd4 Ke7 59. Kd5 a4 60. Bc4 a3 61. Ra7 Kd8 62. Rb7 Be7 63. Bd3 Kc8 64. Ra7 Kd8 65. Bg6 Bg4 66. Ke5 Be2 67. Bf5 Bb5 68. Kd5 Ke8 69. Ke5 Kd8 70. Ra8+ Kc7 71. Ra7+ Kd8 72. Be4 Bd7 73. Kd5 Bb4 74. Bg6 Be7 75. Bf7 Bh3 76. Kc6 Bb4 77. Rb7 Bg2+ 78. Bd5 Bxd5+ 79. Kxd5 Bd2 80. Rb8+ Kc7 81. Rb3 Bf4 82. Rxa3 Kb7 83. Kc5 Bb8 84. Kb5 Ba7 85. Rf3 Bb8 86. Rf7+ Ka8 87. Ka6 Be5 88. Ra7+ Kb8 89. Re7 Bd4 90. Re8+ Kc7 91. Re4 Bf2 92. Rb4 Kc8 93. Rb7 Be3 94. Rb5 Kc7 95. Ka5 Bd2+ 96. Ka4 Kc6 97. Rb8 Kc7 98. Rb3 Kc6 99. Rb2 Be3 100. Ka5 Kc7 101. Ka6 Kc8 102. a4 Kc7 103. Rb7+ Kc8 104. Rb5 Bf2 105. Ka5,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,g6,Be3,Bg7,f3,Nc6,Qd2,O-O,Bc4,Bd7,O-O-O,Ne5
"Briem, Stefan",Reykjavik,0.5,"King's Gambit Declined: Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit",1. e4 e5 2. f4 d5 3. exd5 c6 4. Nc3 exf4 5. Nf3 Bd6 6. d4 Nf6 7. Qe2+ Qe7 8. Qxe7+ Kxe7 9. Bc4 b5 10. Bb3 b4 11. Ne2 Nxd5 12. Bxd5 cxd5 13. Bxf4 Ba6 14. Bxd6+ Kxd6 15. Ng3 Re8+ 16. Kd2 Nc6 17. Rae1 g6 18. Rxe8 Rxe8 19. Re1 Rxe1 20. Kxe1 f6 21. Nf1 Bc8 22. Ne3 g5 23. g4 Ne7 24. h4 h6 25. hxg5 hxg5 26. Kd2 Be6 27. c3 bxc3+ 28. Kxc3 Kc6 29. b4 Nc8 30. Nd2 Nd6 31. a4 a6 32. Kd3 Bg8 33. Nb3 Bh7+ 34. Ke2 Ne4 35. Na5+ Kd6 36. Nb7+ Ke6 37. Ke1 Bg6 38. b5 axb5 39. axb5 Nc3 40. b6 Kd7 41. Na5 Be4 42. Kd2 Nb5 43. b7 Kc7 44. Nc6 Kxb7 45. Ne7 Nxd4 46. N7xd5 f5,e4,e5,f4,d5,exd5,c6,Nc3,exf4,Nf3,Bd6,d4,Nf6,Qe2+,Qe7,Qxe7+,Kxe7,Bc4,b5,Bb3,b4
"Chilingirova, Pavlina",Thessaloniki,1.0,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit",1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. c3 e5 6. d4 exd4 7. cxd4 Nxd4 8. Nxd4 cxd4 9. e5 Ne7 10. Bg5 O-O 11. Qxd4 Nc6 12. Qh4 Qb6 13. Nc3 Bxe5 14. Rae1 Bxc3 15. bxc3 Qxb5 16. Qh6 Qf5 17. Qxf8+,e4,c5,Nf3,Nc6,Bb5,g6,O-O,Bg7,c3,e5,d4,exd4,cxd4,Nxd4,Nxd4,cxd4,e5,Ne7,Bg5,O-O
"Craig, Carin",Thessaloniki,1.0,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Bxf6 gxf6 10. Nd5 f5 11. Nxb5 axb5 12. Bxb5 Bd7 13. exf5 Nd4 14. Bxd7+ Kxd7 15. O-O h5 16. Qd3 Ra5 17. Ne3 Bh6 18. Nc4 Rc5 19. c3 Qc7 20. Na3 Nc6 21. Nb5 Qb8 22. a4 Ne7 23. f6 Ng6 24. Rad1 Bf8 25. b4 Rc6 26. Qd5 Rh7 27. f4 exf4 28. Qf5+ Kd8 29. Rfe1 Qc8 30. Qe4 Qe6 31. Qxc6,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Bxf6,gxf6,Nd5,f5
"Jackson, Sheila",Thessaloniki,1.0,"King's Gambit Declined: Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit",1. e4 e5 2. f4 d5 3. exd5 c6 4. Nc3 exf4 5. Nf3 Bd6 6. d4 Ne7 7. Bd3 O-O 8. O-O Nxd5 9. Nxd5 cxd5 10. Ne5 Nc6 11. Nxc6 bxc6 12. Bxf4 Bxf4 13. Rxf4 Qg5 14. Qf3 Be6 15. Re1 g6 16. h4 Qh6 17. Kf2 Rab8 18. b3 a5 19. Rh1 a4 20. g4 axb3 21. g5 Qg7 22. axb3 Rb4 23. Qe3 Re8 24. Re1 Qf8 25. Qe5 Bd7 26. Qf6 Rxe1 27. Kxe1 Qe8+ 28. Kd2 Rb8 29. h5 Qe6 30. h6 Qxf6 31. Rxf6 Kf8 32. Kc3 Ke7 33. b4 Be6 34. Kb3 Ra8 35. Rf1 Rf8 36. Ra1 Rd8 37. Kc3 f6 38. gxf6+ Kxf6 39. Ra6 Rc8 40. Ra7 Bg8 41. Ba6 Re8 42. Rc7 Kg5 43. Rxc6 Kxh6 44. b5 Be6 45. b6 Bf5 46. b7 Kg5 47. Rc8 Rxc8+ 48. bxc8=Q Bxc8 49. Bxc8 Kf4 50. Kd3,e4,e5,f4,d5,exd5,c6,Nc3,exf4,Nf3,Bd6,d4,Ne7,Bd3,O-O,O-O,Nxd5,Nxd5,cxd5,Ne5,Nc6
"Kondou, Eva",Thessaloniki,1.0,"Sicilian Defense: Dragon Variation, Fianchetto Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. g3 Nc6 7. Nde2 Bd7 8. Bg2 Qc8 9. h3 Bg7 10. Nf4 O-O 11. O-O Ne5 12. Kh2 Bc6 13. Nfd5 Re8 14. a4 b6 15. Ra2 Qb7 16. Nb4 Nxe4 17. Nxc6 Nxc3 18. Nxe5 Qxg2+ 19. Kxg2 Nxd1 20. Nd3 Nxb2 21. Bxb2 Bxb2 22. Rxb2 Rac8 23. Ra1 Rc4 24. a5 Rec8 25. axb6 axb6 26. Ne1 Rb8 27. Kf3 h5 28. Ra6 b5 29. Ke2 f5 30. Nd3 h4 31. Kd2 hxg3 32. fxg3 Rbc8 33. Rb6 Kf7 34. R6xb5 e5 35. R5b4 Rc3 36. R4b3 R3c4 37. Ne1 Rh8 38. Rd3 Rc6 39. h4 f4 40. gxf4 Rxh4 41. fxe5 dxe5 42. Nf3 Rh5 43. Rd7+ Ke6 44. Rbb7 Rc5 45. Rdc7 Ra5 46. Rc6+ Kf5 47. Rf7+ Ke4 48. Rxg6 Rh1 49. Ng5+ Kd5 50. Rd7+ Kc5 51. Ne4+ Kb4 52. Rb6+ Kc4 53. Rc7+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,g6,g3,Nc6,Nde2,Bd7,Bg2,Qc8,h3,Bg7,Nf4,O-O
"Levitina, Irina S",Thessaloniki,0.5,"Sicilian Defense: Classical Variation, Sozin Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4 Bd7 7. Nxc6 Bxc6 8. Qe2 g6 9. Bg5 Bg7 10. O-O-O Qa5 11. Nd5 Bxd5 12. exd5 O-O 13. Bb3 Rfe8 14. h4 b5 15. h5 Qb6 16. hxg6 hxg6 17. Rh4 a5 18. a3 Rac8 19. Be3 Qb7 20. Qd2 a4 21. Ba2 Rc7 22. Rdh1 Rec8 23. c3 Rc4 24. Bxc4 bxc4 25. Bh6 Qxd5 26. Qxd5 Nxd5 27. Bxg7 Kxg7 28. Rh7+ Kf6 29. Rh8 Rc5 30. g3 Nb6 31. f4 Rc7 32. g4 e5 33. Rf1 Ke7 34. Rh7 Ke6 35. f5+ gxf5 36. gxf5+ Kf6 37. Rh6+ Ke7 38. Rd1 Rc6 39. Rd2 Nd7 40. Rd5 Nc5 41. Rxe5+ Kd7 42. Re2 Nd3+ 43. Kd2 Rc5 44. f6 Ne5 45. Rh8 Ra5 46. Rb8 Ke6 47. Rf2 Kd5 48. Rb7 Ra8 49. Kc2 Kc6 50. Re7 Kb6 51. Re2 Kc6 52. Kd2 Kd5 53. Ke3 Rh8 54. Kf4 Rh4+ 55. Kg5 Rh1 56. Rd2+ Kc6 57. Rf2 Rg1+ 58. Kf5 Nd3 59. Rf3 Ne5 60. Rf4 Rg2 61. Ra7 Rxb2 62. Rxa4 Rc2 63. Ra6+ Kc5 64. Ra5+ Kc6 65. Rd4 Rf2+ 66. Ke4 Re2+ 67. Kf4 Rf2+ 68. Ke3 Rxf6 69. Ra6+ Kc7 70. Rf4 Rh6 71. Kd4 Kb7 72. Ra4 Kc7 73. Ra6 Kb7 74. Ra4 Kc7 75. Rxc4+ Nxc4 76. Rxf7+ Kc6 77. Kxc4 d5+ 78. Kb4 Rh4+ 79. Ka5 Rh3 80. Rf8 d4,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,Nc6,Bc4,Bd7,Nxc6,Bxc6,Qe2,g6,Bg5,Bg7,O-O-O,Qa5
"Maskova, Jana",Thessaloniki,1.0,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6 4. O-O Nge7 5. Re1 Ng6 6. Nc3 Be7 7. d4 cxd4 8. Nxd4 O-O 9. Be3 a6 10. Bf1 b5 11. a4 b4 12. Nxc6 dxc6 13. Qxd8 Rxd8 14. Na2 c5 15. Nc1 Bb7 16. f3 a5 17. Nb3 Rdc8 18. Nd2 Ne5 19. Bf4 Bf6 20. Bxe5 Bxe5 21. Rab1 Rd8 22. Red1 Kf8 23. Bb5 Ke7 24. Nb3 Bd4+ 25. Kf1 Ba6 26. Bxa6 Rxa6 27. Nd2 Be5 28. g3 Bc7 29. Nc4 Raa8 30. Ke2 f5 31. exf5 exf5 32. Rxd8 Rxd8 33. Rd1 Rxd1 34. Kxd1 Ke6 35. Ke2 g6 36. Kd3 Kd5 37. f4 Bd8 38. h4 h5 39. Ne3+ Kc6 40. Kc4 Bf6 41. c3 Kd6 42. Nf1 Kc6 43. Nd2 Kd6 44. Nb3 Bd8 45. Nxc5 bxc3 46. bxc3 Bb6 47. Nd3 Be3 48. Kb5 Kd5 49. c4+ Ke4 50. c5 Bxc5 51. Nxc5+ Kf3 52. Kxa5 Kxg3 53. Kb4 Kxf4 54. a5 Kg3 55. a6 Kxh4 56. a7 g5 57. a8=Q,e4,c5,Nf3,Nc6,Bb5,e6,O-O,Nge7,Re1,Ng6,Nc3,Be7,d4,cxd4,Nxd4,O-O,Be3,a6,Bf1,b5
"Savereide, Diane",Thessaloniki,1.0,"Sicilian Defense: Scheveningen Variation, Modern Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 Be7 7. O-O Nc6 8. Be3 O-O 9. f4 Bd7 10. Nb3 a6 11. a4 b6 12. Bf3 Qc7 13. Qe2 Rfd8 14. g4 Be8 15. g5 Nd7 16. Bg2 Nc5 17. Nd4 Nxd4 18. Bxd4 Bc6 19. Qf2 b5 20. axb5 axb5 21. b4 Nd7 22. Rxa8 Rxa8 23. f5 exf5 24. Qxf5 Rf8 25. Nxb5 Bxb5 26. Qxb5 Ne5 27. c3 Bxg5 28. Qd5 g6 29. b5 Bd2 30. Kh1 Qc4 31. Qxd6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,Nc3,d6,Be2,Be7,O-O,Nc6,Be3,O-O,f4,Bd7,Nb3,a6
"Karsa, Laszlo",Zalakaros,0.0,"King's Gambit Accepted: Bishop's Gambit, Cozio Defense",1. e4 e5 2. f4 exf4 3. Bc4 Nf6 4. d3 d5 5. exd5 Nxd5 6. Nf3 Be7 7. O-O O-O 8. Bxd5 Qxd5 9. Bxf4 Bg4 10. Kh1 Bf6 11. Nc3 Bxc3 12. bxc3 c5 13. c4 Qh5 14. Qd2 Nc6 15. Rae1 f6 16. Qf2 Bxf3 17. Qxf3 Qxf3 18. gxf3 Rfe8 19. c3 Rad8 20. Rxe8+ Rxe8 21. Kg2 g5 22. Bg3 Re3 23. Rd1 Re2+ 24. Kh3 Rxa2 25. d4 Kf7 26. d5 Ne5 27. Bxe5 fxe5 28. d6 Ke8 29. d7+ Kd8 30. Rd5 b6 31. Rxe5 Rc2 32. Rxg5 Rxc3 33. Rg8+ Kxd7 34. Rg7+ Ke6 35. Rxa7 Rxf3+ 36. Kg2 Rf7 37. Ra6 Rb7 38. Kf3 Ke5 39. Ke3 Kf5 40. Kf3 Ke5 41. Ke3 Kd6 42. Kd3 Kc6 43. Ra8 Rd7+ 44. Ke3 Rd4 45. Rf8 Rxc4 46. Rf6+ Kb5 47. Rh6 Rc3+ 48. Kd2 Ra3 49. Rxh7 Kb4 50. h4 c4 51. h5 Rd3+ 52. Ke2 b5 53. h6 Rh3 54. Rh8 Kc3,e4,e5,f4,exf4,Bc4,Nf6,d3,d5,exd5,Nxd5,Nf3,Be7,O-O,O-O,Bxd5,Qxd5,Bxf4,Bg4,Kh1,Bf6
"Hansen, Lars Bo",Aabenraa,0.0,Caro-Kann Defense: Panov Attack,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Be7 7. cxd5 Nxd5 8. Bd3 Nc6 9. O-O O-O 10. Re1 Bf6 11. Be4 Nce7 12. Ne5 g6 13. Qf3 Bg7 14. h4 Nc6 15. Bxd5 exd5 16. Bg5 Nxd4 17. Qd3 f6 18. Qxd4 fxg5 19. hxg5 Be6 20. f4 Rc8 21. Qf2 Re8 22. Rad1 Qa5 23. Rd3 Rcd8 24. Qd4 Bf5 25. Rdd1 Bf8 26. Nd3 Rxe1+ 27. Rxe1 Qb6 28. Qxb6 axb6 29. Rd1 d4 30. Ne2 Bg7 31. Kf2 Rc8 32. Nec1 Rc2+ 33. Kf3,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Be7,cxd5,Nxd5,Bd3,Nc6,O-O,O-O,Re1,Bf6
"Schandorff, Lars",Aabenraa,1.0,"Sicilian Defense: Sozin Attack, Flank Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bc4 e6 7. Bb3 b5 8. O-O Be7 9. Qf3 Qc7 10. Qg3 Nc6 11. Nxc6 Qxc6 12. Re1 O-O 13. Bh6 Ne8 14. a4 Bb7 15. axb5 axb5 16. Rxa8 Bxa8 17. Bf4 Nf6 18. Bh6 Ne8 19. Bd2 Nf6 20. f3 Rb8 21. Na2 Bb7 22. Bb4 Rd8 23. Rd1 Qb6+ 24. Qf2 Qxf2+ 25. Kxf2 Ne8 26. Nc3 Bc6 27. Ne2 Ra8 28. c3 Kf8 29. Nd4 Bd7 30. f4 Nf6 31. Bc2 d5 32. Bxe7+ Kxe7 33. e5 Ne8 34. b4 Nc7 35. h4 h5 36. Ke3 g6 37. Nb3 Ra2 38. Kd3 Na6 39. Nc1 Ra1 40. Bb3 Ra3 41. Rd2 Nb8 42. Ra2 Rxa2 43. Bxa2 Nc6 44. Nb3 Kd8 45. Nd4 Ne7 46. Ke3 Kc7 47. Bb1 Kb6 48. Bd3 Be8 49. Nf3 Bd7 50. Ng5 Be8 51. Nh7 Ng8 52. Nf6 Nxf6 53. exf6 Kc6 54. Kd4 Kd6 55. Be2 Bd7 56. g4 hxg4 57. Bxg4 Be8 58. h5 gxh5 59. Bxh5 Kc6 60. Ke5 Kc7 61. f5 exf5 62. Bf3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Bc4,e6,Bb3,b5,O-O,Be7,Qf3,Qc7,Qg3,Nc6
"Hansen, Curt",Aabenraa,0.0,"Alekhine Defense: Modern Variation, Alburt Variation",1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 g6 5. Bc4 Nb6 6. Bb3 Nc6 7. e6 fxe6 8. h4 e5 9. dxe5 Bg4 10. Qe2 Bg7 11. Bf7+ Kxf7 12. Ng5+ Ke8 13. Qxg4 Nxe5 14. Qh3 Qd7 15. Ne6 Kf7 16. Ng5+ Ke8 17. Qb3 d5 18. O-O h6 19. Nh3 Qa4 20. Qe3 Qxh4 21. f4 Ng4 22. Qd3 Qh5 23. f5 Rf8 24. Nc3 Rxf5 25. Bf4 c6 26. Ne2 Ne5 27. Bxe5 Bxe5 28. Nef4 Qg4 29. Nxg6 Qd4+ 30. Kh1,e4,Nf6,e5,Nd5,d4,d6,Nf3,g6,Bc4,Nb6,Bb3,Nc6,e6,fxe6,h4,e5,dxe5,Bg4,Qe2,Bg7
"Azmaiparashvili, Zurab",Amsterdam,1.0,"Pirc Defense: Austrian Attack, Dragon Formation",1. e4 d6 2. d4 g6 3. Nc3 Bg7 4. f4 Nf6 5. Nf3 c5 6. dxc5 Qa5 7. Bd3 Qxc5 8. Qe2 O-O 9. Be3 Qa5 10. h3 e5 11. O-O-O Nbd7 12. g4 d5 13. exd5 e4 14. Nxe4 Qxa2 15. Nc3 Qa1+ 16. Kd2 Qxb2 17. Bd4 Qb4 18. Rb1 Qa5 19. Ra1 Qc7 20. Ne5 Qd8 21. Qf3 Re8 22. Rhe1 Nb6 23. Ra5 Nfd7 24. d6 Nxe5 25. fxe5 Be6 26. Rc5 Qg5+ 27. Be3 Qd8 28. Ne4 Nd7 29. Bg5 Qb6 30. Rb5 Qd4 31. Qf4 Nxe5 32. Bf6 Bc4 33. Bxe5 Rxe5 34. Nf6+ Bxf6 35. Qxd4 Rxe1 36. Qxc4 Rae8 37. d7 Bg5+,e4,d6,d4,g6,Nc3,Bg7,f4,Nf6,Nf3,c5,dxc5,Qa5,Bd3,Qxc5,Qe2,O-O,Be3,Qa5,h3,e5
"Finegold, Benjamin",Amsterdam,1.0,Caro-Kann Defense: Panov Attack,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Be7 7. cxd5 exd5 8. Bb5+ Bd7 9. Qb3 Bxb5 10. Qxb5+ Qd7 11. Ne5 Qxb5 12. Nxb5 Na6 13. Bf4 O-O 14. Rc1 Bb4+ 15. Ke2 Rfe8 16. a3 Bf8 17. Rhe1 Re6 18. b4 Ne4 19. Kf1 Nd6 20. Nxd6 Bxd6 21. Nd3 Rxe1+ 22. Kxe1 Re8+ 23. Kd2 Bxf4+ 24. Nxf4 Kf8 25. Kd3 Nb8 26. Nxd5 Rd8 27. Ne3 Nc6 28. d5 Rd7 29. b5 Ne7 30. Kd4 Ke8 31. a4 Kd8 32. Rc3 Rd6 33. a5 Rf6 34. f3 Rf4+ 35. Kc5 Kd7 36. Nc4 f6 37. b6 a6 38. Nd6 Ra4 39. Nxb7 h5 40. Rc4 Ra2 41. Kd4 Rd2+ 42. Kc3 Rxd5 43. Nc5+ Kd6 44. Nxa6 Rb5 45. Nc7 Rb1 46. a6 Rxb6 47. a7 Nd5+ 48. Nxd5 Ra6 49. Nc7,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Be7,cxd5,exd5,Bb5+,Bd7,Qb3,Bxb5,Qxb5+,Qd7
"Ree, Hans",Amsterdam,1.0,"Sicilian Defense: Scheveningen Variation, Classical Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 Be7 7. O-O O-O 8. Be3 a6 9. f4 Qc7 10. g4 Re8 11. g5 Nfd7 12. Bh5 g6 13. Bg4 Nc6 14. Nxe6 fxe6 15. Bxe6+ Kh8 16. Nd5 Qb8 17. Bf7 Rf8 18. Bd4+ Nde5 19. Nxe7 Nxe7 20. fxe5 dxe5 21. Bc5 Kg7 22. Bxe7 Qa7+ 23. Kh1 Bh3 24. Qf3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,Nc3,d6,Be2,Be7,O-O,O-O,Be3,a6,f4,Qc7,g4,Re8
"Hulak, Krunoslav",Amsterdam,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Be3 Be7 9. f4 d6 10. Qe1 Bd7 11. Qg3 O-O 12. Rae1 b5 13. a3 Nxd4 14. Bxd4 Bc6 15. Bd3 Rab8 16. e5 Ne8 17. f5 exf5 18. Rxf5 dxe5 19. Qh3 h6 20. Bxe5 Qa7+ 21. Kh1 Bd6 22. Rg5 Qf2 23. Rf1 Qxf1+ 24. Bxf1 hxg5 25. Bd3 f5 26. Bxf5 Bxe5 27. Qh7+ Kf7 28. Qg6+ Ke7 29. Qe6+ Kd8 30. Qxe5 Rb7 31. Kg1 Rbf7 32. g4 g6 33. Qb8+ Ke7 34. Nd5+ Bxd5 35. Qe5+ Kd8 36. Qxd5+ Kc7 37. Qc5+ Kb8 38. Qb6+ Rb7 39. Qd8+ Ka7 40. Bxg6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Be3,Be7,f4,d6,Qe1,Bd7
"Reeh, Oliver",Germany,0.0,"Sicilian Defense: Sozin Attack, Main Line",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4 e6 7. Be3 Bd7 8. Qe2 Rc8 9. Bb3 Na5 10. O-O Be7 11. Rad1 O-O 12. Ndb5 Nxb3 13. axb3 Bxb5 14. Qxb5 b6 15. e5 Ne8 16. f4 Qc7 17. f5 d5 18. Bd4 Bc5 19. Qe2 Bxd4+ 20. Rxd4 exf5 21. Rxf5 Qc5 22. Qf2 Nc7 23. b4 Qc6 24. Rd2 Rcd8 25. Qf3 Qc4 26. b3 Qxb4 27. Rf2 d4 28. Ne2 d3 29. cxd3 Qxb3 30. Nf4 Ne6 31. Nxe6 Qxe6 32. h4 Rd7 33. Qg3 Rfd8 34. R2f3 Qb3 35. h5 Rxd3 36. h6 g6 37. e6 Rd1+ 38. Kh2 Qxe6 39. Rxf7 Qxf7 40. Rxf7 Kxf7 41. Qe5 R8d7,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,Nc6,Bc4,e6,Be3,Bd7,Qe2,Rc8,Bb3,Na5,O-O,Be7
"Gausel, Einar",Haifa,0.0,Modern Defense: Standard Line,1. e4 g6 2. d4 Bg7 3. Nc3 a6 4. f4 b5 5. Nf3 d6 6. Be3 Bb7 7. Bd3 Nd7 8. e5 e6 9. a4 bxa4 10. O-O Ne7 11. Qe2 Qb8 12. Rxa4 c5 13. Bxa6 Bxf3 14. Qxf3 cxd4 15. Bxd4 O-O 16. Bb5 Rxa4 17. Bxa4 dxe5 18. fxe5 Nxe5 19. Qe4 Nf5 20. Bc5 Rc8 21. b4 h5 22. Ne2 Ng4 23. g3 Bf8 24. Rf3 Bxc5+ 25. bxc5 Qa7 26. Kg2 Qxc5 27. h4 Re8 28. Bb3 Rd8 29. Rf4 Re8 30. Qf3 Qe5 31. Ng1 Qa1,e4,g6,d4,Bg7,Nc3,a6,f4,b5,Nf3,d6,Be3,Bb7,Bd3,Nd7,e5,e6,a4,bxa4,O-O,Ne7
"Donchev, Dimitar I",Haifa,0.5,Scandinavian Defense: Bronstein Variation,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. d4 Nf6 5. Nf3 a6 6. Be2 Nbd7 7. O-O e6 8. Be3 c5 9. dxc5 Qxd1 10. Rfxd1 Bxc5 11. Bxc5 Nxc5 12. Ne5 Ke7 13. Bf3 Ncd7 14. Nc4 Ra7 15. a4 b6 16. Na2 Rc7 17. b3 a5 18. Nc3 Ba6 19. Nb5 Rc5 20. Nca3 Ne5 21. Be2 g5 22. Rd4 Rd8 23. Rxd8 Kxd8 24. Nd6 Kc7 25. Bxa6 Kxd6 26. c4 Ke7 27. Nb5 Ne8 28. Nd4 Nd6 29. Bb5 f5 30. Re1 Kf6 31. Bd7 Ndxc4 32. Bxe6 Nd6 33. f3 Rc3 34. Bg8 Rd3 35. Ne6 Rd2 36. f4 gxf4 37. Nxf4 Nd3 38. Nxd3 Rxd3 39. Bxh7 Kg7 40. Re7+ Kf6 41. Re1 Kg7 42. Re7+,e4,d5,exd5,Qxd5,Nc3,Qd6,d4,Nf6,Nf3,a6,Be2,Nbd7,O-O,e6,Be3,c5,dxc5,Qxd1,Rfxd1,Bxc5
"Adams, Michael",Haifa,1.0,"French Defense: Winawer Variation, Petrosian Variation",1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 Qd7 5. a3 Bxc3+ 6. bxc3 b6 7. Qg4 f5 8. Qg3 Ba6 9. Bxa6 Nxa6 10. Ne2 O-O-O 11. Nf4 Nb8 12. a4 Nc6 13. a5 Nxa5 14. Rxa5 bxa5 15. O-O Kb8 16. Ba3 Ne7 17. Bxe7 Qxe7 18. Qd3 c6 19. Qa6 Ka8 20. Qxc6+ Qb7 21. Qxe6 Rc8 22. g3 Rxc3 23. Nxd5 Rxc2 24. Ne3 Rb2 25. Qxf5 a4 26. e6 a3 27. Qa5 a2 28. d5 Re8 29. Kg2 Rb5 30. Qa3 Rb3 31. Qa5 Rb5 32. Qa3 Rb6 33. Kg1 Ra6 34. Qc3 Rc8 35. Qe5 Qb5 36. Ra1 Ra3 37. e7 Ra6 38. Qf5 Qe8 39. Qe4 Ra4 40. Qe6 Rb8 41. d6 Qc6 42. Qd5 Qxd5 43. Nxd5,e4,e6,d4,d5,Nc3,Bb4,e5,Qd7,a3,Bxc3+,bxc3,b6,Qg4,f5,Qg3,Ba6,Bxa6,Nxa6,Ne2,O-O-O
